"artists","keyword","playlist_id","playlist_name","playlist_owner","popularity","track_id","track_name"
[u'Los Planetas'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,22,2phdCylIBc8WjK7llBajFi,Desorden
[u'Sidonie'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,33,4W99REFdht0o5AYEFXHzlV,La Noche Sin Final
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,46,79CImRK1xkUZnPUEM99b6z,Arena y Sal
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,54,3skvqANbxLJ7qV3mLX6I0N,Cancion De Guerra
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,42,7G2frP6vASnMv9zImRA0GG,El Baile De Los Muertos
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,54,2lfwPw1lQ2ITeneLe7xm22,De Las Dudas Infinitas
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,43,5cUHwOWkMjoqIFmYCjn6jK,Cometas
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,47,03WR6VvEY3EIJklavG72LY,Ana
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,38,31TrqLwLEmYG85CC4JrmZV,Hasta Que Sangren
[u'Miss Caffeina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,42,4irZWsBbcWLPdLurBobNkC,19
[u'Deluxe'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,37,21VPZWOw0ZxJfTCpBGLpfX,Perlas Ensangrentadas - Directo
[u'Deluxe'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,33,1yFLFA9lUHWeeHOK9t93Ty,Colillas En El Suelo
[u'Deluxe'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,32,4HjXRZYScSdOx42T4vvhdy,El Cielo De Madrid
[u'Deluxe'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,30,3GWPaDJ1zxjlFDvJkkTqx5,A Un Metro De Distancia
[u'Deluxe'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,6,126rDlYyKdlo79aAtmFVUL,A-Systematic Living
[u'Leiva'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,54,3PnIenPvReLpHciPKeTdQ4,Terriblemente Cruel
[u'Julio de la Rosa'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,9,1z9FObQeHCTe8T3q1mRmHi,El Anzuelo
[u'Izal'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,0,56iJmZiRTGSorhaZYznJKw,La Mujer de Verde
[u'Klaus & Kinski'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,12,2CUBlxYudoV3yx5A2jOqO7,Luego Vendrán los Madremías
[u'Love of Lesbian'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,49,3gi9YCpoU2dsEj7pgWIEQf,Belice
[u'Los Planetas'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,36,7ejq7WUfBYjWDRbpss85HQ,David y Claudia
[u'Ni\xf1os Mutantes'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,41,1MklIbQejmCzSlAC3hS9TK,Perdido En Mi Habitacion
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,45,6r5U58FCjV9JjBEXvszeOw,Ola De Calor
[u'The Sunday Drivers'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,7,1YRG9iVQVYudJR93nbP0lS,Do It
[u'Facto Delafe y las flores azules'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,45,6ocEqJbiybvhxfpBTUHBc1,Mar el poder del mar
[u'Los Planetas'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,40,4L2W7IbWtKRfJcIcyzSqs5,Segundo Premio
[u'Sidonie'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,42,4PBGWPXxbAmZYSi5iLtRpQ,Costa Azul
[u'Vetusta Morla'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,2,4Awm5rzat38utIBewEuWGf,Valiente
[u'Los Planetas'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,31,0VYaw84TwjjiyfqDSMXqLJ,La Veleta - Con La Bien Querida
[u'Jake Bugg'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,67,4BD4jIwUWV1pfs27lbEd0M,Two Fingers
[u'Jake Bugg'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,63,0Es86fEJ5PMGc4hXuRnrnO,Broken
[u'Jake Bugg'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,59,4hB5kfacjhbJeKLU4Dt3oW,Seen It All
[u'Imagine Dragons'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,77,4eLSCSELtKxZwXnFbNLXT5,On Top Of The World
[u'The Killers'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,75,0eGsygTp906u18L0Oimnem,Mr. Brightside
[u'The Killers'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,62,3haN0f2YjW4waIiN38X33J,All These Things That I've Done
[u'L.A.'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,38,27pbrX2etQBYsgoVzhln0G,"Oh, Why?"
[u'L.A.'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,41,0SGiYAPq25BisILsPMeMdA,Perfect Combination
[u'Ni\xf1os Mutantes'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,41,1MklIbQejmCzSlAC3hS9TK,Perdido En Mi Habitacion
[u'Sidecars'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,40,5yImWXxZ0Ll2ELOpEOKG4L,Fan De Ti - Edit Version
[u'Dorian'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,33,6xgBIA5tjkI5xtOialwvyJ,Las Malas Semillas
[u'Lori Meyers'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,41,4bKZav6HWTydlhpb93mzcJ,Corazón Elocuente
[u'Supersubmarina'],lesbian,2cop0PX3vbdZxUEEW9fQsa,"L.A., lori mellers, love of lesbian, sidonie, cristina, leiva, los planetas,vetusta,izal, supersubmarina,.... Y mas!!!",1186601704,37,7snSa2wTVOVIaxmiOX6Wkc,Enemigo Yo
[u'Taylor Swift'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,0,,Blank Space
"[u'Bingo Players', u'Far East Movement']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,53,6ThZMk79exIUyB7JIbbOH9,Get Up (Rattle) - Radio Edit
"[u'B.o.B', u'2 Chainz']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,74,6gf1xlPETW9CwjsdnUzW3g,HeadBand (feat. 2 Chainz)
[u'Ray J'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,64,0DdpxWfVvUGgkJv5536tiF,Sexy Can I feat. Yung Berg
"[u'Beyonc\xe9', u'JAY Z']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,5EmCpD8tUj78VW3kgaEjME,Drunk in Love
"[u'Kid Ink', u'Chris Brown']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,6BU5FJoFC38IBkMTxw6bh5,Main Chick
"[u'Jeremih', u'YG']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,77,1eN27pPLzE59zuFbY8SsiT,Don't Tell 'Em
"[u'T.I.', u'Iggy Azalea']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,72,38aECKrbMv2F5FsYYCewCQ,No Mediocre
"[u'Lil Jon', u'Tyga']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,70,35x6JdLCr4VWWR5ShNoAWo,Bend Ova
[u''],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,0,,Drake - 2 On-ThotfuI ft. OB O'Brien
"[u'The Cataracs', u'DEV']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,54,4ZqI5J82E3aPLvXzN3nVxD,Top Of The World
"[u'David Guetta', u'Akon']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,66,6pL7puHxh1psrLzrAlobxQ,Sexy Bitch (feat. Akon) - Featuring Akon;explicit
[u''],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,0,,Beyonce - Partition (Dave Aude_ Radio Edit)
"[u'Lil Wayne', u'Drake', u'Future']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,2XHzzp1j4IfTNp1FTn7YFg,Love Me
[u'Yellow Claw'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,67,4XoQykhNqEIqlEA6CuwsqL,DJ Turn It Up
"[u'Kid Ink', u'Trey Songz', u'Juicy J', u'2 Chainz', u'Chris Brown']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,64,141P7NlXMEOGbaJIrvGqvi,Show Me REMIX
"[u'Steve Aoki', u'Chris Lake', u'Tujamo', u'Kid Ink']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,71,7sR0j3bGUnugz07ZDtqLU7,Delirious (Boneless)
"[u'Wiz Khalifa', u'Snoop Dogg', u'Ty Dolla $ign']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,57,2i6R62KnH4EfYlSSrW2AbF,You And Your Friends (feat. Snoop Dogg & Ty Dolla $ign)
"[u'Nelly Furtado', u'Timbaland']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,70,3SwlakM6VX47IwG0Wll5ek,Promiscuous
[u'TLC'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,77,1KGi9sZVMeszgZOWivFpxs,No Scrubs
"[u'Sammy Adams', u'B.o.B']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,58,5PXhYXlPf6CCGrSeZEmJZH,All Night Longer REMIX
"[u'Calvin Harris', u'Ne-Yo']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,71,4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go
"[u'Rihanna', u'David Guetta']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,59,28OX5qT45GZBuu8CNKBOj6,Right Now
"[u'Mike Posner', u'Big Sean']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,57,0nrwXo4inMMLcV3ElQitxG,Top of the World
"[u'Big Sean', u'Nicki Minaj']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,67,3OVLPcUPS0HbMeAeMP0jZ4,Dance (A$$) Remix
"[u'T-Pain', u'Ne-Yo']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,66,5Ue25r0VGvZR7vaw3iB0gZ,Turn All The Lights On
"[u'Sean Kingston', u'Chris Brown', u'Wiz Khalifa']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,52,4OjmCvRsvo2lAiB9O8KLxe,Beat It
[u'50 Cent'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,75,7iL6o9tox1zgHpKUfh9vuC,In Da Club
"[u'Far East Movement', u'The Cataracs', u'DEV']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,61,5S1yeuswEPofFOCkMFLNLc,Like A G6
[u'Tyga'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,64,7LBohG6plAhWaHjuzi4CpY,Rack City
"[u'Lil Wayne', u'T-Pain']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,48,04QTusNVhoUHOx7L9jHRHZ,Got Money
"[u'Tyga', u'Lil Wayne']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,66,0a8uknDuoiWLuACnaLPlgr,Faded
[u'David Guetta'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,66,3djPwpsQAnp8B8gC81e7fk,Where Them Girls At - feat. Nicki Minaj & Flo Rida
[u'Kirko Bangz'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,66,3m8CQnnfJJp4eQMWWl3zay,Drank In My Cup
"[u'Sage The Gemini', u'Iamsu!']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,0Nf3vtVBfiayZL7c8r4KBO,Gas Pedal
[u'Sage The Gemini'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,59,2nBRptHRrQGUNrOeZQT8oU,Red Nose
[u'Missy Elliott'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,74,6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On
[u'Nicki Minaj'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,27,5a5so8nqDGq75MI5WMbBtT,Anaconda
[u''],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,0,,FLAWLESS REMIX
[u'Martin Garrix'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,64,766RKRQ1ZJjmdBQ9y54HKj,Animals - Original Mix
"[u'David Guetta', u'Showtek', u'Vassy']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,81,6PtXobrqImYfnpIxNsJApa,Bad (feat. Vassy) - Radio Edit
"[u'The Pussycat Dolls', u'Busta Rhymes']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,68,1gZ7i4qxXkHZb1r6eioaAP,Don't Cha
[u'Nelly'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,46,5rlHyx0qh8xnwCZlyTklKT,Country Grammar (Hot...) - Album Version (Edited)
"[u'Beyonc\xe9', u'JAY Z']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,81,5IVuqXILoxVWvWEPm82Jxr,Crazy in Love
"[u'Beyonc\xe9', u'Sean Paul']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,62,4WY3HyGXsWqjFRCVD6gnTe,Baby Boy
"[u'Ying Yang Twins', u'Lil Jon & The East Side Boyz']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,74,0r2Bul2NuCViraT2zX1l5j,Get Low
"[u'Baby Bash', u'Akon']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,50,3VBLBcal4M8BP8XV3l8QDD,"Baby, I'm Back"
"[u'Baby Bash', u'Frankie J']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,68,14B2bUopOga5V3ypld7d6n,Suga Suga
"[u'Shaggy', u'Ricardo Ducent']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,75,0OaunKfsxkgBvPv68jBbmm,It Wasn't Me
[u'R. Kelly'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,80,0nmxH6IsSQVT1YEsCB9UMi,Ignition (Remix)
"[u'Ciara', u'Petey Pablo']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,65,3dFwpxh2yH7C7p9BGEKLVB,Goodies
"[u""Destiny's Child""]",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,55,6WAhLCL1XchQzYjl15rnFp,Say My Name
[u'Kevin Lyttle'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,62,0BBOLOV5JntPL3341swIre,Turn Me On
[u'Nelly'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,59,3hpUL1gDZWiz8k4DtYhZsS,Hot In Herre
"[u'Eve', u'Gwen Stefani']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind
"[u""Cam'Ron"", u'Juelz Santana', u'Freekey Zeekey', u'Toya']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,65,0Uhnzk5zI46IRlQ04LNOtc,Hey Ma
"[u'Fat Joe', u'Ja Rule', u'Ashanti']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,71,2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti)
[u'Petey Pablo'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,64,4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek - Dirty Version
"[u'Ciara', u'Missy Elliott']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,72,7uKcScNXuO3MWw6LowBjW1,"One, Two Step"
"[u'Ja Rule', u'Ashanti']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,62,4R6OANdWnhMM9Asu3zjxK6,Mesmerize
"[u'Ying Yang Twins', u'Lil Jon & The East Side Boyz']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,61,4Kd0FzFpOgIGxlBl4HXuFn,Salt Shaker
"[u'Mr. Collipark', u'Bubba Sparxxx', u'Ying Yang Twins']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,45,7mG7uFv8SQ3CPuHQvHax5q,Ms. New Booty
"[u'Chris Brown', u'Juelz Santana']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,52,0JDotiqBOKyRVehdpzxgI8,Run It!
[u'Sean Paul'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,75,0k2GOhqsrxDTAbFFSdNJjT,Temperature
[u'Rihanna'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay
"[u""Destiny's Child""]",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin' (So So Def Remix)"
[u'The Pussycat Dolls'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,65,3BxWKCI06eQ5Od8TY2JBeA,Buttons
[u''],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,0,,FLAWLESS REMIX
"[u'Omarion', u'Chris Brown']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,85,6p5abLu89ZSSpRQnbK9Wqs,Post To Be (feat. Chris Brown & Jhene Aiko)
[u'Pretty Ricky'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,64,3B7i9OKRRmIsSBHEbJz58Y,Grind With Me
"[u'Trey Songz', u'Nicki Minaj']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,49,0wy44jzofTRXBPwjl7KtBP,"Touchin, Lovin (feat. Nicki Minaj)"
"[u'Kid Ink', u'Usher', u'Tinashe']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,73,38VErEiTizjEE6BjsmroFx,Body Language
[u'SoMo'],lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,69,2KzaeGqwXjtpx37We31k32,Ride
"[u'August Alsina', u'B.o.B', u'Yo Gotti']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,61,4rYgV3xc1LGCXn0sLkkANE,Numb
"[u'Tee Flii', u'2 Chainz']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,67,7LWtfSW68VAkHp3hpcFDCY,24 Hours
"[u'Chris Brown', u'Akon']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,71,4B0tKXJguUl5YqW5wDcjNe,Came To Do
"[u'Nicki Minaj', u'Drake', u'Lil Wayne', u'Chris Brown']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,28,46X0dXeliHXD73sxexJx7d,Only
"[u'Natalie La Rose', u'Jeremih']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,82,7ioiB40H9xKs04QtIso2I3,Somebody
"[u'T-Pain', u'Joey Galaxy']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,68,4gdx3sBwgfZTZAqxKzQVTA,Booty Wurk (One Cheek At a Time)
"[u'Ariana Grande', u'The Weeknd']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,81,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder
"[u'Big Sean', u'E-40']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,76,7p54iuWHqvdeN224OglZ9t,I Don't Fuck With You
"[u'Trey Songz', u'T.I.']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,49,4F9ugjLElOmZgRMXAFZvwW,2 Reasons (feat. T.I.)
"[u'Schoolboy Q', u'BJ The Chicago Kid']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,75,29gsi1zZrZxdStACmTQB0Z,Studio
"[u'Drake', u'Nicki Minaj']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,71,0pN1Ld0Fr9DTUaCGbKRvlF,Make Me Proud
"[u'Lil Wayne', u'2 Chainz']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,71,3Eq7yD58dIXqOgw1j7NFhY,Rich As Fuck
"[u'Nicki Minaj', u'Beyonc\xe9']",lesbian,7iYw78VrcHy3Afh3CEepmN,lesbian pregame,1258873903,64,6ORDoQ6jxdfqNyqvUKDHF0,Feeling Myself
